Rick Fox, $3791000
Raef LaFrentz, $3755000
Lamond Murray, $3750000
Eric Snow, $3750000
NAME, SALARY
Kwame Brown, $3697000
Brent Price, $3680000
Ervin Johnson, $3670000
Jud Buechler, $3666000
Travis Knight, $3600000
Tony Battie, $3600000
Moochie Norris, $3600000
Zeljko Rebraca, $3500000
Steve Francis, $3473000
Stromile Swift, $3401000
NAME, SALARY
Tracy Murray, $3400000
Antawn Jamison, $3388000
Tim Hardaway, $3360000
Chucky Atkins, $3300000
Tyrone Nesby, $3260000
Travis Best, $3250000
Anthony Carter, $3250000
Marc Jackson, $3250000
David Wesley, $3240000
Dean Garrett, $3240000
NAME, SALARY
Jon Barry, $3175000
Walter McCarty, $3125000
Baron Davis, $3119000
Vince Carter, $3073000
Darius Miles, $3054000
Evan Eschmeyer, $3038000
Jaren Jackson, $3020000
LaPhonso Ellis, $3000000
Eric Piatkowski, $3000000
Derek Fisher, $3000000
NAME, SALARY
Lawrence Funderburke, $3000000
Anthony Peeler, $2978000
Pau Gasol, $2970000
Andrew DeClercq, $2900000
Lamar Odom, $2812000
Robert Traylor, $2793000
Tyson Chandler, $2756000
Marcus Fizer, $2754000
Lindsey Hunter, $2700000
Chris Whitney, $2666000
NAME, SALARY
John Wallace, $2630000
Jason Williams, $2554000
Jonathan Bender, $2546000
Mikki Moore, $2531000
Chris Gatling, $2504000
Chris Crawford, $2500000
Mike Miller, $2494000
Eric Montross, $2480000
Bimbo Coles, $2475000
Randy Brown, $2475000
NAME, SALARY
Aaron Williams, $2475000
Othella Harrington, $2475000
Bobby Jackson, $2475000
Horace Grant, $2419000
Steve Kerr, $2406000
Terry Porter, $2400000
Rodney Rogers, $2400000
Calbert Cheaney, $2400000
Stacey Augmon, $2400000
Sean Rooks, $2400000
NAME, SALARY
Grant Long, $2400000
Hubert Davis, $2368000
Larry Hughes, $2343000
Wally Szczerbiak, $2313000
Malik Rose, $2285000
Vinny Del Negro, $2275000
DerMarr Johnson, $2265000
Eddy Curry, $2232000
Shane Battier, $2203000
John Amaechi, $2175000
NAME, SALARY
Dirk Nowitzki, $2157000
Patrick Ewing, $2118000
Richard Hamilton, $2111000
Dell Curry, $2100000
Chris Mihm, $2067000
Paul Pierce, $2051000
Bonzi Wells, $2028000
Jason Richardson, $2021000
Eddie Griffin, $2011000
Michael Doleac, $2000000
NAME, SALARY
Bryant Stith, $2000000
Keon Clark, $1971000
Michael Dickerson, $1940000
Andre Miller, $1934000
Greg Foster, $1924000
Matt Harpring, $1908000
Jamal Crawford, $1894000
DeSagana Diop, $1842000
Shawn Marion, $1778000
Darvin Ham, $1760000
NAME, SALARY
Shammond Williams, $1750000
Joel Przybilla, $1741000
Rasho Nesterovic, $1725000
Tyronn Lue, $1714000
Rodney White, $1694000
Jason Terry, $1689000
Keyon Dooling, $1654000
Joe Johnson, $1608000
Trajan Langdon, $1604000
Johnny Newman, $1575000
NAME, SALARY
Jerome Moiso, $1571000
Pat Garrity, $1569000
Kedrick Brown, $1528000
Roshown McLeod, $1509000
Danny Manning, $1500000
Tony Massenburg, $1500000
Dana Barros, $1500000
Ricky Davis, $1496000
Etan Thomas, $1493000
Brian Skinner, $1483000
NAME, SALARY
Corie Blount, $1452000
Vladimir Radmanovic, $1452000
Corey Maggette, $1448000
Al Harrington, $1436000
Courtney Alexander, $1418000
Samaki Walker, $1400000
Richard Jefferson, $1379000
Will Avery, $1375000
Mateen Cleaves, $1347000
Troy Murphy, $1310000
NAME, SALARY
Eldridge Recasner, $1300000
Bryce Drew, $1300000
Matt Bullard, $1300000
Popeye Jones, $1300000
Jason Collier, $1280000
Metta World Peace, $1241000
Hedo Turkoglu, $1216000
Greg Buckner, $1210000
Kirk Haston, $1182000
Cal Bowdler, $1179000
NAME, SALARY
Desmond Mason, $1155000
Michael Bradley, $1124000
James Posey, $1120000
Quentin Richardson, $1097000
Quincy Lewis, $1070000
Jason Collins, $1067000
Jamaal Magloire, $1048000
Steven Hunter, $1037000
Dion Glover, $1027000
Zach Randolph, $1019000
NAME, SALARY
Speedy Claxton, $1006000
Don Reid, $1000000
Fred Hoiberg, $1000000
Danny Ferry, $1000000
Michael Jordan, $1000000
Mark Bryant, $1000000
Jeff Foster, $986000
Morris Peterson, $966000
Kenny Thomas, $946000
Joseph Forte, $939000
NAME, SALARY
Donnell Harvey, $927000
Jeryl Sasser, $902000
DeShawn Stevenson, $890000
Brandon Armstrong, $865000
Dalibor Bagaric, $854000
Tim James, $837000
Devean George, $834000
Andrei Kirilenko, $831000
Jake Tsakalidis, $820000
Brendan Haywood, $815000
NAME, SALARY
Vonteego Cummings, $810000
Mamadou N'diaye, $793000
Jumaine Jones, $786000
Scott Padgett, $781000
Samuel Dalembert, $771000
Erick Barkley, $765000
Mark Madsen, $760000
Jamaal Tinsley, $749000
Primoz Brezec, $749000
Tony Parker, $744000
NAME, SALARY
Bruce Bowen, $715000
Emanual Davis, $715000
Milt Palacio, $690000
Gerald Wallace, $664000
Earl Boykins, $650000
Adrian Griffin, $648000
Ryan Bowen, $630000
Rafer Alston, $625000
Harold Jamison, $600000
Victor Alexander, $591000
NAME, SALARY
Gary Trent, $591000
Rick Brunson, $591000
Felton Spencer, $591000
Mitchell Butler, $591000
Brian Shaw, $591000
Chris Dudley, $591000
Antonio Harvey, $591000
Jacque Vaughn, $590000
Jeff McInnis, $590000
Darrick Martin, $590000
NAME, SALARY
Dan Majerle, $590000
Sean Marks, $566000
Vladimir Stepania, $566000
Damon Jones, $566000
Bruno Sundov, $565000
Felipe Lopez, $565000
Todd MacCulloch, $550000
Jelani McCoy, $541000
Charles Smith, $541000
Amal McCaskill, $541000
NAME, SALARY
Derrick Dial, $541000
Obinna Ekezie, $541000
Rodney Buford, $540000
Michael Ruffin, $540000
Mark Blount, $540000
Mark Strickland, $539000
Terence Morris, $490000
Jim Jackson, $480000
Predrag Drobnjak, $479000
Lee Nailon, $466000
NAME, SALARY
Zendon Hamilton, $466000
Art Long, $466000
Jerome James, $466000
Olumide Oyedeji, $466000
Eddie House, $465000
ZhiZhi Wang, $465000
Jason Hart, $465000
Eddie Gill, $465000
Eduardo Najera, $465000
Dan Langhi, $465000
NAME, SALARY
Brian Cardinal, $465000
Hanno Mottola, $465000
Slava Medvedenko, $465000
Reggie Slater, $438000
Steve Goodrich, $389000
Kenny Satterfield, $333000
Jamison Brewer, $333000
Trenton Hassell, $333000
Ratko Varda, $333000
Jarron Collins, $333000
NAME, SALARY
Gilbert Arenas, $333000
Ernest Brown, $333000
Carlos Arroyo, $333000
Alvin Jones, $332000
Bobby Simmons, $332000
Damone Brown, $332000
Maurice Evans, $332000
Antonis Fotsis, $332000
Loren Woods, $332000
Jabari Smith, $304000
NAME, SALARY
Mike James, $237000
